event_id,event_name,event_date,event_year,event_type,event_source,event_selection_note,window_days,pre_event_date,window_end_date,person_id,person_name,original_appointment_id,original_post_id,original_post_name,original_rank_equivalence,original_cabinet_status,original_organisation_id,original_organisation_name,original_organisation_short_name,sos_changed_in_original_department,sos_change_detail,technical_economic_department_or_brief,strict_moved_out,loose_moved_out,loose_moved_out_including_ambiguous,outcome_code,outcome_label,same_post_group_after,mog_link_types,final_appointment_id,final_post_id,final_post_name,final_rank_equivalence,final_organisation_id,final_organisation_name,final_cabinet_status,stayed_in_original_role,split_outcome_code,split_outcome_label,promoted_split,sideways_split,left_or_no_better_split
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,6dc90019-3fb0-4093-8d05-241e82149176,Douglas Hurd,cc6a4c96-fca9-4f85-bd93-02f458dfa444,70b67c5f-9c19-403d-b313-579153340aab,"Minister of State, FCO",MoS,Non-cabinet,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,FCO,False,head_before=e21c5787-b4bf-427e-8951-c4b11dfe8d13; head_after=e21c5787-b4bf-427e-8951-c4b11dfe8d13; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,cc6a4c96-fca9-4f85-bd93-02f458dfa444,70b67c5f-9c19-403d-b313-579153340aab,"Minister of State, FCO",MoS,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,c1b5c7b3-02ca-4418-b852-39218d8aa82f,Hector Monro,4dbb7ff5-1376-4a67-af17-070b7850c3fe,db42fb13-e4e2-4bfa-9321-80635990d74a,"Parliamentary Under-Secretary of State, DoEnv",PUSS,Non-cabinet,1e0fa784-24ff-4194-bdeb-8729c147a40b,Department of the Environment,DoEnv,False,head_before=d6b2e3a5-9e45-4965-82a9-94a26b3bdc80; head_after=d6b2e3a5-9e45-4965-82a9-94a26b3bdc80; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,4dbb7ff5-1376-4a67-af17-070b7850c3fe,db42fb13-e4e2-4bfa-9321-80635990d74a,"Parliamentary Under-Secretary of State, DoEnv",PUSS,1e0fa784-24ff-4194-bdeb-8729c147a40b,Department of the Environment,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,06e2b18e-dd69-4e05-8ed7-dcf295039f3c,Neil Marten,73c8cfe5-aa2b-4452-9356-0aab92a80ab4,3f794bc9-3e5f-43e2-948f-32e40804fb69,Minister for Overseas Development,MoS,Non-cabinet,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,FCO,False,head_before=e21c5787-b4bf-427e-8951-c4b11dfe8d13; head_after=e21c5787-b4bf-427e-8951-c4b11dfe8d13; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,73c8cfe5-aa2b-4452-9356-0aab92a80ab4,3f794bc9-3e5f-43e2-948f-32e40804fb69,Minister for Overseas Development,MoS,33a2ae61-e756-40ca-96da-c708a022b702,Foreign and Commonwealth Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,c46815cb-8972-4455-bc1b-ea201caca841,Hamish Gray,b599963a-e0fe-4d44-8468-174a8ad82721,1575b0c4-7c82-4c60-9e72-0c32f2d906be,"Minister of State, DoE",MoS,Non-cabinet,b68a3cb1-c1da-46ac-b587-7e4fbc200601,Department of Energy,DoE,False,head_before=af9d5621-6eea-4fb4-b2b3-4e227dd44dcd; head_after=af9d5621-6eea-4fb4-b2b3-4e227dd44dcd; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,b599963a-e0fe-4d44-8468-174a8ad82721,1575b0c4-7c82-4c60-9e72-0c32f2d906be,"Minister of State, DoE",MoS,b68a3cb1-c1da-46ac-b587-7e4fbc200601,Department of Energy,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,0510d177-83c2-425a-b998-2112e5e4c647,Jerry Wiggin,346da026-b245-43c1-b0dc-17d44194cdfd,8de14f71-9ed3-437c-96d9-bc351aa53c56,"Parliamentary Secretary, MAFF",PUSS,Non-cabinet,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",MAFF,False,head_before=6219ca5a-724a-45ad-9c63-4fecb3d765d7; head_after=6219ca5a-724a-45ad-9c63-4fecb3d765d7; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,346da026-b245-43c1-b0dc-17d44194cdfd,8de14f71-9ed3-437c-96d9-bc351aa53c56,"Parliamentary Secretary, MAFF",PUSS,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,3ed7ce8a-1eec-4817-a30d-5f3846583faa,Alick Buchanan-Smith,b6865f60-f6ef-490a-acb9-1c91eb600b13,7a528313-21ba-40e4-8a88-f07ed8f1cb82,"Minister of State, MAFF",MoS,Non-cabinet,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",MAFF,False,head_before=6219ca5a-724a-45ad-9c63-4fecb3d765d7; head_after=6219ca5a-724a-45ad-9c63-4fecb3d765d7; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,b6865f60-f6ef-490a-acb9-1c91eb600b13,7a528313-21ba-40e4-8a88-f07ed8f1cb82,"Minister of State, MAFF",MoS,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,9f643dcf-0288-4d82-8fb3-347c8ac8d48a,Lord Belstead,4a1fe060-7497-4917-9aec-23c1c5883121,1cadc026-8b72-4c56-a0fe-28394111b49d,"Parliamentary Under-Secretary of State, HO",PUSS,Non-cabinet,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,HO,False,head_before=3ee85e79-b200-4a13-8670-7ebf0e5e17ba; head_after=3ee85e79-b200-4a13-8670-7ebf0e5e17ba; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,4a1fe060-7497-4917-9aec-23c1c5883121,1cadc026-8b72-4c56-a0fe-28394111b49d,"Parliamentary Under-Secretary of State, HO",PUSS,143e8528-d7ab-4514-ac5b-e69d8adc9af2,Home Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,0b0eaa95-7245-4c79-b121-6dae2ffb529b,Earl Ferrers,671cd5f1-3fcc-479a-9649-2807fe03a5cf,7a528313-21ba-40e4-8a88-f07ed8f1cb82,"Minister of State, MAFF",MoS,Non-cabinet,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",MAFF,False,head_before=6219ca5a-724a-45ad-9c63-4fecb3d765d7; head_after=6219ca5a-724a-45ad-9c63-4fecb3d765d7; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,671cd5f1-3fcc-479a-9649-2807fe03a5cf,7a528313-21ba-40e4-8a88-f07ed8f1cb82,"Minister of State, MAFF",MoS,c388ec6d-200e-4594-aedb-2947d0b7bf1a,"Ministry of Agriculture, Fisheries and Food",Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,a48952e9-9681-48c5-8be8-9a9387f29f8c,Keith Speed,72b6cf81-6676-4427-ae95-2dc1e610d8be,73e4e0a2-3f5b-4194-9388-272b4781bde4,"Parliamentary Under-Secretary of State, MoD",PUSS,Non-cabinet,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,MoD,True,head_before=9fa12520-539c-406e-bddd-d45c081af06e; head_after=0cf9ca6e-8780-4ae4-acb8-48c865c9a2a3; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,72b6cf81-6676-4427-ae95-2dc1e610d8be,73e4e0a2-3f5b-4194-9388-272b4781bde4,"Parliamentary Under-Secretary of State, MoD",PUSS,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,765b46c8-c1ba-4e0b-b479-36f401448825,David Mitchell,d41a74e5-6ef0-469e-af19-33859fceff8c,da82d99b-6483-4b1f-a9dc-fbd2fae8c2d8,"Parliamentary Under-Secretary of State, DoI",PUSS,Non-cabinet,f66a7d9f-05a2-4ad0-954d-54cf83a6b041,Department of Industry,DoI,False,head_before=8fec6cd0-fe56-4d36-91c8-a16bf926a2de; head_after=8fec6cd0-fe56-4d36-91c8-a16bf926a2de; compared_org_count=1,True,True,True,True,C,Moved to another department,False,,1cb72d74-4b53-4832-985d-1d02b6f329da,096f4cfe-eca7-4118-960d-6c7b71dcb72e,"Parliamentary Under-Secretary of State, NIO",PUSS,a2f8cb74-0c99-42f2-99d5-bea2fc2b78f8,Northern Ireland Office,Non-cabinet,False,sideways_move,Moved sideways,False,True,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,3886369d-5e15-4f96-9b82-c6da92f125c2,Lord Cockfield,a6c5a688-5b94-4e1f-8054-36cb69737b20,bbff44a1-0515-42ec-ab0b-e61419153663,"Minister of State, HMT",MoS,Non-cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,False,head_before=9bea7283-b328-4cf8-9976-0c55f5520887; head_after=9bea7283-b328-4cf8-9976-0c55f5520887; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,a6c5a688-5b94-4e1f-8054-36cb69737b20,bbff44a1-0515-42ec-ab0b-e61419153663,"Minister of State, HMT",MoS,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,c79442a3-e4f8-4261-98ab-83a83c4f77e5,Earl of Gowrie,69da61b5-04ba-4be2-9afc-39daf60d6425,11b61133-34d1-4554-a6f8-7241e11ffd11,"Minister of State, DoEm",MoS,Non-cabinet,4e23d16e-546a-420a-bffd-88425b65d015,Department of Employment,DoEm,False,head_before=18eb0fe5-c74e-4993-922a-a88f5b7fcbd8; head_after=18eb0fe5-c74e-4993-922a-a88f5b7fcbd8; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,69da61b5-04ba-4be2-9afc-39daf60d6425,11b61133-34d1-4554-a6f8-7241e11ffd11,"Minister of State, DoEm",MoS,4e23d16e-546a-420a-bffd-88425b65d015,Department of Employment,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,01398023-19c3-49f2-90bc-4935f6086fdd,Michael Marshall,9b7a248a-4e4d-4eb9-a1a8-3c5dfa4fc550,da82d99b-6483-4b1f-a9dc-fbd2fae8c2d8,"Parliamentary Under-Secretary of State, DoI",PUSS,Non-cabinet,f66a7d9f-05a2-4ad0-954d-54cf83a6b041,Department of Industry,DoI,False,head_before=8fec6cd0-fe56-4d36-91c8-a16bf926a2de; head_after=8fec6cd0-fe56-4d36-91c8-a16bf926a2de; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,9b7a248a-4e4d-4eb9-a1a8-3c5dfa4fc550,da82d99b-6483-4b1f-a9dc-fbd2fae8c2d8,"Parliamentary Under-Secretary of State, DoI",PUSS,f66a7d9f-05a2-4ad0-954d-54cf83a6b041,Department of Industry,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,31ba29e2-2a2c-4a1a-9651-38d2816a0fe6,Jim Lester,08ca70ea-df13-48d8-9df5-3efd30b5de6f,d720006d-e0e6-4e89-b92d-e1a36326d7ef,"Parliamentary Under-Secretary of State, DoEm",PUSS,Non-cabinet,4e23d16e-546a-420a-bffd-88425b65d015,Department of Employment,DoEm,False,head_before=18eb0fe5-c74e-4993-922a-a88f5b7fcbd8; head_after=18eb0fe5-c74e-4993-922a-a88f5b7fcbd8; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,1a6fa4b1-b75f-4b1f-b4cf-fc46255487e4,Earl of Mansfield,c54ca9db-c881-4aba-b980-3f1ba4f90471,b821e88d-267f-4fe7-9010-ab991b73ad84,"Minister of State, Scot",MoS,Non-cabinet,dc0c11db-ed48-49f3-9733-9936b595950f,Scottish Office,Scot,False,head_before=ea5e3c22-74f3-4ce6-ae4a-605963a302fa; head_after=ea5e3c22-74f3-4ce6-ae4a-605963a302fa; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,c54ca9db-c881-4aba-b980-3f1ba4f90471,b821e88d-267f-4fe7-9010-ab991b73ad84,"Minister of State, Scot",MoS,dc0c11db-ed48-49f3-9733-9936b595950f,Scottish Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,d98d5850-799b-4f2a-8e5b-2ec40c2e3382,Wyn Roberts,8a473007-a68b-42e9-87e6-42f52e16c3b8,3f299b0e-21bb-4104-9f02-45eaf88d05bd,"Parliamentary Under-Secretary of State, Wal",PUSS,Non-cabinet,fedf4ed4-b139-4f18-ae6d-f41d17852134,Welsh Office,Wal,False,head_before=456bd9ac-de4e-4203-8af0-6296e080f5b1; head_after=456bd9ac-de4e-4203-8af0-6296e080f5b1; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,8a473007-a68b-42e9-87e6-42f52e16c3b8,3f299b0e-21bb-4104-9f02-45eaf88d05bd,"Parliamentary Under-Secretary of State, Wal",PUSS,fedf4ed4-b139-4f18-ae6d-f41d17852134,Welsh Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,47e5cc20-1eea-4906-a6d9-ddc2b9e524fc,Michael Roberts,0e66f8e7-450f-45ba-a9c3-42f79aac421c,3f299b0e-21bb-4104-9f02-45eaf88d05bd,"Parliamentary Under-Secretary of State, Wal",PUSS,Non-cabinet,fedf4ed4-b139-4f18-ae6d-f41d17852134,Welsh Office,Wal,False,head_before=456bd9ac-de4e-4203-8af0-6296e080f5b1; head_after=456bd9ac-de4e-4203-8af0-6296e080f5b1; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,0e66f8e7-450f-45ba-a9c3-42f79aac421c,3f299b0e-21bb-4104-9f02-45eaf88d05bd,"Parliamentary Under-Secretary of State, Wal",PUSS,fedf4ed4-b139-4f18-ae6d-f41d17852134,Welsh Office,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,bbcb7196-3a6e-4132-8b63-a183342823b7,Rhodes Boyson,8b9397aa-c5a7-44d0-8238-4eef43f504ad,420f16c2-bc76-445a-8c44-f374c964cd04,"Parliamentary Under-Secretary of State, DESc",PUSS,Non-cabinet,13ff6dc1-7e76-46a6-93dd-da7eaea58353,Department of Education and Science,DESc,False,head_before=d756c7fc-cd3c-4ab2-916e-908a96fc71c4; head_after=d756c7fc-cd3c-4ab2-916e-908a96fc71c4; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,8b9397aa-c5a7-44d0-8238-4eef43f504ad,420f16c2-bc76-445a-8c44-f374c964cd04,"Parliamentary Under-Secretary of State, DESc",PUSS,13ff6dc1-7e76-46a6-93dd-da7eaea58353,Department of Education and Science,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,66278407-2969-4f54-88f3-24a3925c9d6d,Lord Strathcona and Mount Royal,52280f1b-8cc8-418e-a119-55bc7f13d627,0e92abf7-8055-4629-ae37-7bd7b3220001,"Minister of State, MoD",MoS,Non-cabinet,64430280-1188-4c44-9b01-590cab80e2e9,Ministry of Defence,MoD,True,head_before=9fa12520-539c-406e-bddd-d45c081af06e; head_after=0cf9ca6e-8780-4ae4-acb8-48c865c9a2a3; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,9035840e-2047-43fe-a6af-583d2b5c2b83,Nigel Lawson,71c1f82e-ed02-4db6-a6bc-56a6b7457780,4232baeb-b9b6-43d7-b0d7-5d6229c3a18b,Financial Secretary,MoS,Non-cabinet,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,HMT,False,head_before=9bea7283-b328-4cf8-9976-0c55f5520887; head_after=9bea7283-b328-4cf8-9976-0c55f5520887; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,71c1f82e-ed02-4db6-a6bc-56a6b7457780,4232baeb-b9b6-43d7-b0d7-5d6229c3a18b,Financial Secretary,MoS,3b2301a5-f2a5-44a8-aa67-1cf2bbafe704,HM Treasury,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,6a66042b-af00-4971-a0b3-5b2c214479f4,Norman St John-Stevas,84800c2e-76e8-47c2-b29a-5d411b2f556b,356a2f7a-1b1b-47cc-97aa-a2cde0424c4d,Minister for the Arts,MoS,Full cabinet,cf1ad370-166c-4263-9966-94a206be6354,Cabinet Office,CO,True,head_before=52ea00d3-1455-4458-b8d9-aeb54cab8649;6a66042b-af00-4971-a0b3-5b2c214479f4; head_after=52ea00d3-1455-4458-b8d9-aeb54cab8649;9fa12520-539c-406e-bddd-d45c081af06e; compared_org_count=1,False,True,True,True,E,Left government,False,,,,,,,,,False,left_or_no_better_role,Left government or had no better role,False,False,True
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,154b1ef7-7302-4fce-b71b-e54f2a39fc65,John Moore,73b72052-c066-4d11-a848-61e6ffe5ef77,6511e139-3ae5-4eff-9c35-1b4f7c0cb83a,"Parliamentary Under-Secretary of State, DoE",PUSS,Non-cabinet,b68a3cb1-c1da-46ac-b587-7e4fbc200601,Department of Energy,DoE,False,head_before=af9d5621-6eea-4fb4-b2b3-4e227dd44dcd; head_after=af9d5621-6eea-4fb4-b2b3-4e227dd44dcd; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,73b72052-c066-4d11-a848-61e6ffe5ef77,6511e139-3ae5-4eff-9c35-1b4f7c0cb83a,"Parliamentary Under-Secretary of State, DoE",PUSS,b68a3cb1-c1da-46ac-b587-7e4fbc200601,Department of Energy,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,d3ec6704-184d-4d93-8d61-493d7173e002,Kenneth Clarke,ddfc1f7a-5e58-44d2-a401-64fe5f4bafd3,97a9e613-2951-4901-8a4d-83d47b602d28,"Parliamentary Under-Secretary of State, DoTr",PUSS,Non-cabinet,10ff4dcd-cd9d-47ee-8c17-c0868e94fd04,Department of Transport,DoTr,False,head_before=b74c90f9-6318-45e1-94a6-6d181fee572b; head_after=b74c90f9-6318-45e1-94a6-6d181fee572b; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,ddfc1f7a-5e58-44d2-a401-64fe5f4bafd3,97a9e613-2951-4901-8a4d-83d47b602d28,"Parliamentary Under-Secretary of State, DoTr",PUSS,10ff4dcd-cd9d-47ee-8c17-c0868e94fd04,Department of Transport,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,265562a8-c4dd-4fc3-8cf5-9a1f1f843f58,Baroness Young,d8cd5804-9404-40f3-8d00-6b01d3cc3ad4,879060fb-5113-47a4-adf9-220bb1b460c3,"Minister of State, DESc",MoS,Non-cabinet,13ff6dc1-7e76-46a6-93dd-da7eaea58353,Department of Education and Science,DESc,False,head_before=d756c7fc-cd3c-4ab2-916e-908a96fc71c4; head_after=d756c7fc-cd3c-4ab2-916e-908a96fc71c4; compared_org_count=1,True,False,False,False,A,Stayed in exactly the same role and department,True,,d8cd5804-9404-40f3-8d00-6b01d3cc3ad4,879060fb-5113-47a4-adf9-220bb1b460c3,"Minister of State, DESc",MoS,13ff6dc1-7e76-46a6-93dd-da7eaea58353,Department of Education and Science,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,0d6cf7dc-490b-42da-8aea-aec713992f8d,Tom King,89261b05-8c84-41e5-8acf-744570b502c9,b46d4c77-ba27-4f44-9c37-b6e079c68c8c,"Minister of State, DoEnv",MoS,Non-cabinet,1e0fa784-24ff-4194-bdeb-8729c147a40b,Department of the Environment,DoEnv,False,head_before=d6b2e3a5-9e45-4965-82a9-94a26b3bdc80; head_after=d6b2e3a5-9e45-4965-82a9-94a26b3bdc80; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,89261b05-8c84-41e5-8acf-744570b502c9,b46d4c77-ba27-4f44-9c37-b6e079c68c8c,"Minister of State, DoEnv",MoS,1e0fa784-24ff-4194-bdeb-8729c147a40b,Department of the Environment,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
derived-ordinary-001,Derived ordinary reshuffle cluster (1981-01-05),1981-01-05,1981,ordinary_reshuffle_cluster,Derived from IfG SoS-level appointment starts/exits,Selected because at least 3 SoS-level organisations changed within 14 days; observed 4.,14,1981-01-04,1981-01-19,9c434cd7-cf5b-40d5-801b-7a26d53be9c9,George Young,a721839d-aad8-4cd1-81fc-770df721b423,9a6a51ff-4d47-455d-8b5e-f4e946dc1106,"Parliamentary Under-Secretary of State, DHSS",PUSS,Non-cabinet,0e2840cf-3adf-4b2b-8549-74e62d7d3a57,Department of Health and Social Security,DHSS,False,head_before=79d0e877-e660-4225-9438-5242c398dd80; head_after=79d0e877-e660-4225-9438-5242c398dd80; compared_org_count=1,False,False,False,False,A,Stayed in exactly the same role and department,True,,a721839d-aad8-4cd1-81fc-770df721b423,9a6a51ff-4d47-455d-8b5e-f4e946dc1106,"Parliamentary Under-Secretary of State, DHSS",PUSS,0e2840cf-3adf-4b2b-8549-74e62d7d3a57,Department of Health and Social Security,Non-cabinet,True,stayed_original_role,Stayed in exact original role,False,False,False
